date,state,positive,negative,totalTestResults,death
2020-07-02,NM,12276,337784,350060,500
2020-07-03,NM,12520,344117,356637,503
2020-07-04,NM,12776,350598,363374,511
2020-07-05,NM,13063,359225,372288,513
2020-07-06,NM,13256,361798,375054,513
2020-07-07,NM,13507,366733,380240,515
2020-07-08,NM,13727,371515,385242,519
2020-07-09,NM,14017,375670,389687,527
2020-07-10,NM,14251,381630,395881,533
2020-07-11,NM,14549,389032,403581,539
2020-07-12,NM,14773,395981,410754,543
2020-07-13,NM,15028,403329,418357,545
2020-07-14,NM,15291,409064,424355,548
2020-07-15,NM,15514,414492,430006,551
2020-07-16,NM,15841,421164,437005,557
2020-07-17,NM,16138,427230,443368,562
2020-07-18,NM,16456,435842,452298,565
2020-07-19,NM,16736,443928,460664,569
2020-07-20,NM,16971,452244,469215,571
2020-07-21,NM,17215,459282,476497,578
2020-07-22,NM,17517,464014,481531,588
2020-07-23,NM,17828,471506,489334,591
2020-07-24,NM,18163,478822,496985,596
2020-07-25,NM,18475,486702,505177,601
2020-03-05,NV,1,14,15,0
2020-03-06,NV,1,14,15,0
2020-03-07,NV,1,14,15,0
2020-03-08,NV,1,14,15,0
2020-03-09,NV,1,14,15,0
2020-03-10,NV,1,14,15,0
2020-03-11,NV,5,168,173,0
2020-03-12,NV,7,168,175,0
2020-03-13,NV,11,168,179,0
2020-03-14,NV,20,168,188,0
2020-03-15,NV,21,168,189,1
2020-03-16,NV,45,168,213,1
2020-03-17,NV,55,168,223,1
2020-03-18,NV,55,168,223,2
2020-03-19,NV,95,1626,1721,3
2020-03-20,NV,109,1992,2101,3
2020-03-21,NV,124,2384,2508,5
2020-03-22,NV,190,2448,2638,7
2020-03-23,NV,245,3490,3735,8
2020-03-24,NV,278,3954,4232,13
2020-03-25,NV,321,4251,4572,13
2020-03-26,NV,420,4697,5117,17
2020-03-27,NV,535,6161,6696,21
2020-03-28,NV,621,7901,8522,25
2020-03-29,NV,738,8412,9150,28
2020-03-30,NV,1008,10207,11215,32
2020-03-31,NV,1113,10681,11794,37
2020-04-01,NV,1279,11519,12798,45
2020-04-02,NV,1458,12588,14046,51
2020-04-03,NV,1514,13018,14532,59
2020-04-04,NV,1742,14421,16163,70
2020-04-05,NV,1836,14995,16831,76
2020-04-06,NV,1953,15676,17629,79
2020-04-07,NV,2087,16552,18639,91
2020-04-08,NV,2318,18248,20566,101
2020-04-09,NV,2456,19315,21771,110
2020-04-10,NV,2584,20165,22749,120
2020-04-11,NV,2700,20887,23587,125
2020-04-12,NV,2836,21775,24611,128
2020-04-13,NV,2971,22493,25464,133
2020-04-14,NV,3088,23573,26661,141
2020-04-15,NV,3211,24444,27655,150
2020-04-16,NV,3321,25130,28451,158
2020-04-17,NV,3524,26238,29762,162
2020-04-18,NV,3626,27125,30751,168
2020-04-19,NV,3728,27870,31598,172
2020-04-20,NV,3830,28517,32347,180
2020-04-21,NV,3937,29118,33055,193
2020-04-22,NV,4081,29807,33888,201
2020-04-23,NV,4208,30541,34749,210
2020-04-24,NV,4398,31794,36192,216
2020-04-25,NV,4539,32669,37208,229
2020-04-26,NV,4602,33584,38186,235
2020-04-27,NV,4690,34123,38813,245
2020-04-28,NV,4805,35314,40119,251
2020-04-29,NV,4898,36130,41028,257
2020-04-30,NV,4998,36988,41986,269
2020-05-01,NV,5227,38368,43595,277
2020-05-02,NV,5311,39076,44387,281
2020-05-03,NV,5426,39843,45269,287
2020-05-04,NV,5491,40675,46166,292
2020-05-05,NV,5594,42290,47884,297
2020-05-06,NV,5663,43612,49275,311
2020-05-07,NV,5766,45591,51357,320
2020-05-08,NV,5884,47460,53344,328
2020-05-09,NV,6028,50083,56111,334
2020-05-10,NV,6098,52711,58809,339
2020-05-11,NV,6152,53932,60084,344
2020-05-12,NV,6311,57764,64075,350
2020-05-13,NV,6394,60278,66672,355
2020-05-14,NV,6499,62985,69484,358
2020-05-15,NV,6614,65532,72146,368
2020-05-16,NV,6662,67002,73664,369
2020-05-17,NV,6857,73780,80637,375
2020-05-18,NV,6906,74926,81832,383
2020-05-19,NV,7046,80509,87555,390
2020-05-20,NV,7166,84005,91171,393
2020-05-21,NV,7255,87127,94382,397
2020-05-22,NV,7401,92540,99941,400
2020-05-23,NV,7696,99351,107047,404
2020-05-24,NV,7770,102511,110281,408
2020-05-25,NV,7879,106852,114731,410
2020-05-26,NV,7997,115370,123367,412
2020-05-27,NV,8113,120446,128559,416
2020-05-28,NV,8208,122982,131190,425
2020-05-29,NV,8350,126066,134416,435
2020-05-30,NV,8495,130037,138532,439
2020-05-31,NV,8593,133967,142560,444
2020-06-01,NV,8688,138095,146783,445
2020-06-02,NV,8830,143261,152091,452
2020-06-03,NV,8935,147320,156255,455
2020-06-04,NV,9090,152333,161423,460
2020-06-05,NV,9266,156841,166107,460
2020-06-06,NV,9460,162311,171771,463
2020-06-07,NV,9649,166048,175697,465
2020-06-08,NV,9786,170217,180003,469
2020-06-09,NV,10030,173559,183589,472
2020-06-10,NV,10164,177159,187323,474
2020-06-11,NV,10399,182855,193254,475
2020-06-12,NV,10678,188769,199447,475
2020-06-13,NV,10946,193934,204880,478
2020-06-14,NV,11173,199438,210611,479
2020-06-15,NV,11279,205155,216434,483
2020-06-16,NV,11658,210816,222474,485
2020-06-17,NV,11842,215768,227610,486
2020-06-18,NV,12076,218720,230796,489
2020-06-19,NV,12486,221874,234360,491
2020-06-20,NV,12931,226032,238963,491
2020-06-21,NV,13205,228486,241691,492
2020-06-22,NV,13535,230530,244065,492
2020-06-23,NV,13997,234529,248526,492
2020-06-24,NV,14362,238025,252387,494
2020-06-25,NV,14859,240691,255550,495
2020-06-26,NV,15240,243422,258662,498
2020-06-27,NV,16339,246687,263026,500
2020-06-28,NV,17160,250420,267580,500
2020-06-29,NV,17894,255123,273017,504
2020-06-30,NV,18456,259112,277568,507
2020-07-01,NV,19101,264995,284096,511
2020-07-02,NV,19733,264995,284728,525
2020-07-03,NV,20718,272967,293685,528
2020-07-04,NV,21575,279654,301229,530
2020-07-05,NV,22418,285279,307697,534
2020-07-06,NV,22909,288572,311481,537
2020-07-07,NV,23785,292761,316546,548
2020-07-08,NV,24301,299352,323653,553
2020-07-09,NV,24904,304874,329778,571
2020-07-10,NV,25908,309583,335491,579
2020-07-11,NV,26838,314395,341233,592
2020-07-12,NV,27683,319873,347556,593
2020-07-13,NV,28515,324678,353193,593
2020-07-14,NV,29619,330561,360180,612
2020-07-15,NV,30468,333957,364425,618
2020-07-16,NV,31915,338928,370843,626
2020-07-17,NV,33295,343712,377007,637
2020-07-18,NV,34477,348060,382537,646
2020-07-19,NV,35765,354023,389788,647
2020-07-20,NV,36713,358708,395421,648
2020-07-21,NV,37528,361294,398822,676
2020-07-22,NV,38657,365651,404308,704
2020-07-23,NV,39919,374217,414136,709
2020-07-24,NV,40885,380986,421871,722
2020-07-25,NV,41816,388705,430521,732
2020-03-04,NY,6,48,54,0
2020-03-05,NY,22,76,98,0
2020-03-06,NY,33,92,125,0
2020-03-07,NY,76,92,168,0
2020-03-08,NY,105,92,197,0
2020-03-09,NY,142,92,234,0
2020-03-10,NY,173,92,265,0
2020-03-11,NY,216,92,308,0
2020-03-12,NY,216,92,308,0
2020-03-13,NY,421,2779,3200,0
2020-03-14,NY,524,2779,3303,0
2020-03-15,NY,729,4543,5272,3
2020-03-16,NY,950,4543,5493,7
2020-03-17,NY,1700,5506,7206,7
2020-03-18,NY,2382,12215,14597,12
2020-03-19,NY,4152,18132,22284,12
2020-03-20,NY,7102,25325,32427,35
2020-03-21,NY,10356,35081,45437,44
2020-03-22,NY,15168,46233,61401,114
2020-03-23,NY,20875,57414,78289,114
2020-03-24,NY,25665,65605,91270,210
2020-03-25,NY,30811,72668,103479,285
2020-03-26,NY,37258,84846,122104,385
2020-03-27,NY,44635,101118,145753,519
2020-03-28,NY,52318,103616,155934,728
2020-03-29,NY,59513,112847,172360,965
2020-03-30,NY,66497,119971,186468,1218
2020-03-31,NY,75795,129391,205186,1550
2020-04-01,NY,83712,137168,220880,1941
2020-04-02,NY,92381,146584,238965,2373
2020-04-03,NY,102863,157657,260520,2935
2020-04-04,NY,113704,169917,283621,3565
2020-04-05,NY,122031,180249,302280,4159
2020-04-06,NY,130689,190122,320811,4758
2020-04-07,NY,138863,201195,340058,5489
2020-04-08,NY,149316,215837,365153,6268
2020-04-09,NY,159937,231612,391549,7067
2020-04-10,NY,170512,247373,417885,7844
2020-04-11,NY,180458,260522,440980,8627
2020-04-12,NY,188694,272907,461601,9385
2020-04-13,NY,195031,283326,478357,10056
2020-04-14,NY,202208,296935,499143,10834
2020-04-15,NY,213779,312233,526012,11586
2020-04-16,NY,222284,328295,550579,12192
2020-04-17,NY,229642,343581,573223,12822
2020-04-18,NY,236732,359800,596532,13362
2020-04-19,NY,242786,374769,617555,13869
2020-04-20,NY,247512,386349,633861,14347
2020-04-21,NY,251690,397635,649325,14828
2020-04-22,NY,257216,412766,669982,15302
2020-04-23,NY,263460,432460,695920,15740
2020-04-24,NY,271590,459066,730656,16162
2020-04-25,NY,282143,495425,777568,16599
2020-04-26,NY,288045,517305,805350,16966
2020-04-27,NY,291996,534099,826095,17303
2020-04-28,NY,295106,549888,844994,17638
2020-04-29,NY,299691,572790,872481,18015
2020-04-30,NY,304372,596264,900636,18321
2020-05-01,NY,308314,619124,927438,18610
2020-05-02,NY,312977,646094,959071,18909
2020-05-03,NY,316415,669496,985911,19189
2020-05-04,NY,318953,688357,1007310,19415
2020-05-05,NY,321192,707707,1028899,19645
2020-05-06,NY,323978,731943,1055921,19877
2020-05-07,NY,327649,762267,1089916,20828
2020-05-08,NY,330407,791136,1121543,21045
2020-05-09,NY,333122,820646,1153768,21271
2020-05-10,NY,335395,847603,1182998,21478
2020-05-11,NY,337055,867596,1204651,21640
2020-05-12,NY,338485,886628,1225113,21845
2020-05-13,NY,340661,918246,1258907,22013
2020-05-14,NY,343051,955706,1298757,22170
2020-05-15,NY,345813,992235,1338048,22304
2020-05-16,NY,348232,1030485,1378717,22478
2020-05-17,NY,350121,1063275,1413396,22619
2020-05-18,NY,351371,1088186,1439557,22729
2020-05-19,NY,352845,1114894,1467739,22843
2020-05-20,NY,354370,1151466,1505836,22976
2020-05-21,NY,356458,1198597,1555055,23083
2020-05-22,NY,358154,1242639,1600793,23195
2020-05-23,NY,359926,1292135,1652061,23282
2020-05-24,NY,361515,1338311,1699826,23391
2020-05-25,NY,362764,1376685,1739449,23488
2020-05-26,NY,363836,1410292,1774128,23564
2020-05-27,NY,364965,1446579,1811544,23643
2020-05-28,NY,366733,1510056,1876789,23722
2020-05-29,NY,368284,1575846,1944130,23780
2020-05-30,NY,369660,1635721,2005381,23848
2020-05-31,NY,370770,1693055,2063825,23905
2020-06-01,NY,371711,1742066,2113777,23959
2020-06-02,NY,373040,1794791,2167831,24023
2020-06-03,NY,374085,1855388,2229473,24079
2020-06-04,NY,375133,1917899,2293032,24133
2020-06-05,NY,376208,1983304,2359512,24175
2020-06-06,NY,377316,2060091,2437407,24212
2020-06-07,NY,378097,2119745,2497842,24259
2020-06-08,NY,378799,2177097,2555896,24299
2020-06-09,NY,379482,2226387,2605869,24348
2020-06-10,NY,380156,2288010,2668166,24404
2020-06-11,NY,380892,2348113,2729005,24442
2020-06-12,NY,381714,2419686,2801400,24495
2020-06-13,NY,382630,2489610,2872240,24527
2020-06-14,NY,383324,2551275,2934599,24551
2020-06-15,NY,383944,2607266,2991210,24579
2020-06-16,NY,384575,2667203,3051778,24608
2020-06-17,NY,385142,2725977,3111119,24629
2020-06-18,NY,385760,2793900,3179660,24661
2020-06-19,NY,386556,2872407,3258963,24686
2020-06-20,NY,387272,2940521,3327793,24710
2020-06-21,NY,387936,3007383,3395319,24725
2020-06-22,NY,388488,3063611,3452099,24739
2020-06-23,NY,389085,3111723,3500808,24766
2020-06-24,NY,389666,3162286,3551952,24782
2020-06-25,NY,390415,3229179,3619594,24800
2020-06-26,NY,391220,3290097,3681317,24814
2020-06-27,NY,391923,3362656,3754579,24830
2020-06-28,NY,392539,3423946,3816485,24835
2020-06-29,NY,392930,3469983,3862913,24842
2020-06-30,NY,393454,3521484,3914938,24855
2020-07-01,NY,394079,3577569,3971648,24866
2020-07-02,NY,394954,3646639,4041593,24877
2020-07-03,NY,395872,3712113,4107985,24885
2020-07-04,NY,396598,3773790,4170388,24896
2020-07-05,NY,397131,3836672,4233803,24904
2020-07-06,NY,397649,3890482,4288131,24913
2020-07-07,NY,398237,3946630,4344867,24924
2020-07-08,NY,398929,4003523,4402452,24944
2020-07-09,NY,399513,4068503,4468016,24959
2020-07-10,NY,400299,4141275,4541574,24968
2020-07-11,NY,401029,4209748,4610777,24974
2020-07-12,NY,401706,4271489,4673195,24979
2020-07-13,NY,402263,4322619,4724882,24989
2020-07-14,NY,403175,4381752,4784927,24994
2020-07-15,NY,404006,4444519,4848525,25003
2020-07-16,NY,404775,4516435,4921210,25014
2020-07-17,NY,405551,4593898,4999449,25024
2020-07-18,NY,406305,4662961,5069266,25035
2020-07-19,NY,406807,4708663,5115470,25048
2020-07-20,NY,407326,4757486,5164812,25056
2020-07-21,NY,408181,4822800,5230981,25058
2020-07-22,NY,408886,4889754,5298640,25068
2020-07-23,NY,409697,4958641,5368338,25081
2020-07-24,NY,410450,5034395,5444845,25090
2020-07-25,NY,411200,5105111,5516311,25103
2020-03-05,OH,0,7,7,0
2020-03-06,OH,0,8,8,0
2020-03-07,OH,0,9,9,0
2020-03-08,OH,0,10,10,0
2020-03-09,OH,3,11,14,0
2020-03-10,OH,3,14,17,0
2020-03-11,OH,4,21,25,0
2020-03-12,OH,5,30,35,0
2020-03-13,OH,13,50,63,0
2020-03-14,OH,13,50,63,0
2020-03-15,OH,36,139,175,0
2020-03-16,OH,50,140,190,0
2020-03-17,OH,67,140,207,0
2020-03-18,OH,88,140,228,0
2020-03-19,OH,119,140,259,0
2020-03-20,OH,169,140,309,1
2020-03-21,OH,247,140,387,3
2020-03-22,OH,351,140,491,3
2020-03-23,OH,442,140,582,6
2020-03-24,OH,564,140,704,8
2020-03-25,OH,704,14060,14764,10
2020-03-26,OH,867,16449,17316,15
2020-03-27,OH,1137,19012,20149,19
2020-03-28,OH,1406,19012,20418,25
2020-03-29,OH,1653,19012,20665,29
2020-03-30,OH,1933,25342,27275,39
2020-03-31,OH,2199,26992,29191,55
2020-04-01,OH,2547,26992,29539,65
2020-04-02,OH,2902,32016,34918,81
2020-04-03,OH,3312,35063,38375,91
2020-04-04,OH,3739,38132,41871,102
2020-04-05,OH,4043,39713,43756,119
2020-04-06,OH,4450,43928,48378,142
2020-04-07,OH,4782,46056,50838,167
2020-04-08,OH,5148,48193,53341,193
2020-04-09,OH,5512,50473,55985,213
2020-04-10,OH,5878,52695,58573,231
2020-04-11,OH,6250,54221,60471,247
2020-04-12,OH,6604,56639,63243,253
2020-04-13,OH,6975,58137,65112,274
2020-04-14,OH,7280,60721,68001,324
2020-04-15,OH,7791,63761,71552,361
2020-04-16,OH,8414,66426,74840,389
2020-04-17,OH,9107,68819,77926,418
2020-04-18,OH,10222,68819,79041,451
2020-04-19,OH,11602,75697,87299,471
2020-04-20,OH,12919,77920,90839,509
2020-04-21,OH,13725,80989,94714,557
2020-04-22,OH,14117,84389,98506,610
2020-04-23,OH,14694,88183,102877,656
2020-04-24,OH,15169,92528,107697,690
2020-04-25,OH,15587,96396,111983,711
2020-04-26,OH,15963,100423,116386,728
2020-04-27,OH,16325,103692,120017,753
2020-04-28,OH,16769,106578,123347,799
2020-04-29,OH,17303,111605,128908,937
2020-04-30,OH,18027,115863,133890,975
2020-05-01,OH,18743,121763,140506,1002
2020-05-02,OH,19335,126484,145819,1021
2020-05-03,OH,19914,130252,150166,1038
2020-05-04,OH,20474,134681,155155,1056
2020-05-05,OH,20969,139766,160735,1135
2020-05-06,OH,21576,147353,168929,1225
2020-05-07,OH,22131,153928,176059,1271
2020-05-08,OH,23016,161300,184316,1306
2020-05-09,OH,23697,172973,196670,1331
2020-05-10,OH,24081,180781,204862,1341
2020-05-11,OH,24777,185753,210530,1357
2020-05-12,OH,25250,192481,217731,1436
2020-05-13,OH,25721,200133,225854,1483
2020-05-14,OH,26357,206995,233352,1534
2020-05-15,OH,26954,219228,246182,1581
2020-05-16,OH,27474,219228,246702,1610
2020-05-17,OH,27923,236539,264462,1625
2020-05-18,OH,28454,243395,271849,1657
2020-05-19,OH,28952,248650,277602,1720
2020-05-20,OH,29436,260092,289528,1781
2020-05-21,OH,30167,268911,299078,1836
2020-05-22,OH,30794,277006,307800,1872
2020-05-23,OH,31408,285086,316494,1956
2020-05-24,OH,31911,292642,324553,1969
2020-05-25,OH,32477,297857,330334,1987
2020-05-26,OH,33006,306394,339400,2002
2020-05-27,OH,33439,316286,349725,2044
2020-05-28,OH,33915,326097,360012,2098
2020-05-29,OH,34566,335324,369890,2131
2020-05-30,OH,35034,346913,381947,2149
2020-05-31,OH,35513,355395,390908,2155
2020-06-01,OH,35984,362082,398066,2206
2020-06-02,OH,36350,373558,409908,2258
2020-06-03,OH,36792,389313,426105,2299
2020-06-04,OH,37282,399969,437251,2339
2020-06-05,OH,37758,408437,446195,2355
2020-06-06,OH,38111,420415,458526,2370
2020-06-07,OH,38476,430548,469024,2377
2020-06-08,OH,38837,437981,476818,2404
2020-06-09,OH,39162,451228,490390,2421
2020-06-10,OH,39575,462309,501884,2457
2020-06-11,OH,40004,472579,512583,2490
2020-06-12,OH,40424,483294,523718,2508
2020-06-13,OH,40848,498050,538898,2554
2020-06-14,OH,41148,505072,546220,2557
2020-06-15,OH,41576,515592,557168,2573
2020-06-16,OH,42010,526123,568133,2597
2020-06-17,OH,42422,542141,584563,2611
2020-06-18,OH,43122,556902,600024,2633
2020-06-19,OH,43731,572305,616036,2667
2020-06-20,OH,44262,585703,629965,2697
2020-06-21,OH,44808,598413,643221,2700
2020-06-22,OH,45537,614064,659601,2704
2020-06-23,OH,46127,624310,670437,2735
2020-06-24,OH,46759,633928,680687,2755
2020-06-25,OH,47651,651979,699630,2772
2020-06-26,OH,48638,672914,721552,2788
2020-06-27,OH,49455,695384,744839,2804
2020-06-28,OH,50309,706456,756765,2807
2020-06-29,OH,51046,723336,774382,2818
2020-06-30,OH,51789,736140,787929,2863
2020-07-01,OH,52865,739140,792005,2876
2020-07-02,OH,54166,739140,793306,2903
2020-07-03,OH,55257,772900,828157,2903
2020-07-04,OH,56183,792187,848370,2907
2020-07-05,OH,57151,811611,868762,2911
2020-07-06,OH,57956,823456,881412,2927
2020-07-07,OH,58904,837581,896485,2970
2020-07-08,OH,60181,855071,915252,2991
2020-07-09,OH,61331,855071,916402,3006
2020-07-10,OH,62856,896697,959553,3032
2020-07-11,OH,64214,918821,983035,3036
2020-07-12,OH,65592,940794,1006386,3058
2020-07-13,OH,66853,957898,1024751,3064
2020-07-14,OH,67995,975754,1043749,3069
2020-07-15,OH,69311,993312,1062623,3075
2020-07-16,OH,70601,1018192,1088793,3103
2020-07-17,OH,72280,1043844,1116124,3112
2020-07-18,OH,73822,1064614,1138436,3132
2020-07-19,OH,74932,1087982,1162914,3174
2020-07-20,OH,76168,1105744,1181912,3189
2020-07-21,OH,77215,1122808,1200023,3219
2020-07-22,OH,78742,1142853,1221595,3235
2020-07-23,OH,80186,1164840,1245026,3256
2020-07-24,OH,81746,1185882,1267628,3297
2020-07-25,OH,83184,1210638,1293822,3297
2020-03-07,OK,1,0,1,0
2020-03-08,OK,1,8,9,0
2020-03-09,OK,1,8,9,0
2020-03-10,OK,2,15,17,0
2020-03-11,OK,2,15,17,0
2020-03-12,OK,3,36,39,0
2020-03-13,OK,3,36,39,0
2020-03-14,OK,4,36,40,0
2020-03-15,OK,9,118,127,0
2020-03-16,OK,10,174,184,0
2020-03-17,OK,17,247,264,0
2020-03-18,OK,29,378,407,0
2020-03-19,OK,44,466,510,1
2020-03-20,OK,49,538,587,1
2020-03-21,OK,53,560,613,1
2020-03-22,OK,67,669,736,2
2020-03-23,OK,81,694,775,2
2020-03-24,OK,106,735,841,3
2020-03-25,OK,164,805,969,5
2020-03-26,OK,248,958,1206,7
2020-03-27,OK,322,1084,1406,8
2020-03-28,OK,377,1180,1557,15
2020-03-29,OK,429,1205,1634,16
2020-03-30,OK,481,1207,1688,17
2020-03-31,OK,565,1229,1794,23
2020-04-01,OK,719,1248,1967,30
2020-04-02,OK,879,1265,2144,34
2020-04-03,OK,988,1315,2303,38
2020-04-04,OK,1159,1362,2521,42
2020-04-05,OK,1252,1401,2653,46
2020-04-06,OK,1327,1422,2749,51
2020-04-07,OK,1472,11821,13293,67
2020-04-08,OK,1524,11821,13345,79
2020-04-09,OK,1684,18595,20279,80
2020-04-10,OK,1794,20370,22164,88
2020-04-11,OK,1868,20790,22658,94
2020-04-12,OK,1970,20790,22760,96
2020-04-13,OK,2069,20790,22859,99
2020-04-14,OK,2184,26085,28269,108
2020-04-15,OK,2263,26956,29219,123
2020-04-16,OK,2357,28542,30899,131
2020-04-17,OK,2465,31155,33620,136
2020-04-18,OK,2570,32966,35536,139
2020-04-19,OK,2599,32966,35565,140
2020-04-20,OK,2680,32966,35646,143
2020-04-21,OK,2807,41537,44344,164
2020-04-22,OK,2894,43019,45913,170
2020-04-23,OK,3017,43019,46036,179
2020-04-24,OK,3121,43019,46140,188
2020-04-25,OK,3193,49891,53084,194
2020-04-26,OK,3253,49891,53144,195
2020-04-27,OK,3280,49891,53171,197
2020-04-28,OK,3410,56289,59699,207
2020-04-29,OK,3473,57794,61267,214
2020-04-30,OK,3618,59804,63422,222
2020-05-01,OK,3748,59804,63552,230
2020-05-02,OK,3851,59804,63655,238
2020-05-03,OK,3972,59804,63776,238
2020-05-04,OK,4044,59804,63848,238
2020-05-05,OK,4127,75290,79417,247
2020-05-06,OK,4201,78689,82890,253
2020-05-07,OK,4330,82557,86887,260
2020-05-08,OK,4424,85433,89857,266
2020-05-09,OK,4490,91379,95869,270
2020-05-10,OK,4589,91379,95968,272
2020-05-11,OK,4613,91379,95992,274
2020-05-12,OK,4732,91379,96111,278
2020-05-13,OK,4852,104275,109127,278
2020-05-14,OK,4962,107221,112183,284
2020-05-15,OK,5086,113106,118192,285
2020-05-16,OK,5237,118162,123399,288
2020-05-17,OK,5310,118162,123472,288
2020-05-18,OK,5398,118162,123560,288
2020-05-19,OK,5489,133658,139147,294
2020-05-20,OK,5532,138839,144371,299
2020-05-21,OK,5680,143915,149595,304
2020-05-22,OK,5849,147318,153167,307
2020-05-23,OK,5960,154943,160903,311
2020-05-24,OK,6037,154943,160980,311
2020-05-25,OK,6090,154943,161033,313
2020-05-26,OK,6137,153804,159941,318
2020-05-27,OK,6229,172409,178638,322
2020-05-28,OK,6270,176136,182406,326
2020-05-29,OK,6338,181060,187398,329
2020-05-30,OK,6418,186700,193118,334
2020-05-31,OK,6506,186700,193206,334
2020-06-01,OK,6573,186700,193273,334
2020-06-02,OK,6692,197965,204657,339
2020-06-03,OK,6805,201247,208052,341
2020-06-04,OK,6907,204815,211722,344
2020-06-05,OK,6907,209564,216471,344
2020-06-06,OK,7003,214598,221601,345
2020-06-07,OK,7150,214598,221748,348
2020-06-08,OK,7205,214598,221803,348
2020-06-09,OK,7363,226678,234041,353
2020-06-10,OK,7480,229817,237297,355
2020-06-11,OK,7626,233819,241445,357
2020-06-12,OK,7848,238366,246214,359
2020-06-13,OK,8073,238366,246439,359
2020-06-14,OK,8231,242587,250818,359
2020-06-15,OK,8417,242587,251004,359
2020-06-16,OK,8645,253160,261805,363
2020-06-17,OK,8904,256528,265432,364
2020-06-18,OK,9354,260199,269553,366
2020-06-19,OK,9706,264872,274578,367
2020-06-20,OK,10037,271925,281962,368
2020-06-21,OK,10515,271925,282440,369
2020-06-22,OK,10733,271925,282658,369
2020-06-23,OK,11028,284029,295057,371
2020-06-24,OK,11510,286768,298278,372
2020-06-25,OK,11948,293017,304965,375
2020-06-26,OK,12343,298434,310777,377
2020-06-27,OK,12642,313021,325663,384
2020-06-28,OK,12944,313021,325965,385
2020-06-29,OK,13172,313021,326193,385
2020-06-30,OK,13757,327840,341597,387
2020-07-01,OK,14112,332201,346313,389
2020-07-02,OK,14539,338511,353050,395
2020-07-03,OK,15065,348789,363854,398
2020-07-04,OK,15645,348789,364434,398
2020-07-05,OK,15928,348789,364717,398
2020-07-06,OK,16362,348789,365151,399
2020-07-07,OK,17220,371798,389018,404
2020-07-08,OK,17893,376930,394823,407
2020-07-09,OK,18496,383258,401754,410
2020-07-10,OK,19092,391982,411074,416
2020-07-11,OK,19779,400037,419816,421
2020-07-12,OK,20235,400037,420272,422
2020-07-13,OK,20745,400037,420782,424
2020-07-14,OK,21738,419556,441294,428
2020-07-15,OK,22813,424512,447325,432
2020-07-16,OK,23441,433376,456817,438
2020-07-17,OK,24140,440904,465044,445
2020-07-18,OK,25056,450675,475731,451
2020-07-19,OK,25265,450675,475940,451
2020-07-20,OK,25433,450675,476108,452
2020-07-21,OK,26326,472057,498383,461
2020-07-22,OK,27301,478297,505598,474
2020-07-23,OK,27969,485206,513175,477
2020-07-24,OK,29116,493926,523042,484
2020-07-25,OK,30081,535628,565709,496
2020-03-04,OR,3,29,32,0
2020-03-05,OR,3,45,48,0
2020-03-06,OR,3,64,67,0
2020-03-07,OR,7,77,84,0
